n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
30,50,8,1,0.4,0.4,67.106,44.849000000000004,36.028000000000006,40.858999999999995,41.714,33.488,37.714999999999996,43.819,54.798,46.884,44.726,0.02681049108505249
30,None,8,1,0.4,0.4,66.78099999999999,43.824999999999996,36.11,41.012,41.852,34.045,38.544,44.24499999999999,53.653999999999996,47.71900000000001,44.7787,0.0268462610244751
50,10,8,1,0.4,0.4,68.271,43.542,35.069,40.776,41.376000000000005,33.214999999999996,38.334,44.531000000000006,55.07899999999999,46.638,44.6831,0.043059751987457276
50,30,8,1,0.4,0.4,68.408,43.738,35.072,41.038000000000004,41.975,33.751,38.164,44.27,53.702,46.778,44.689600000000006,0.043207826614379885
50,50,8,1,0.4,0.4,66.978,44.040000000000006,35.187,40.658,41.574,33.367999999999995,37.726,44.577999999999996,54.59400000000001,47.131,44.5834,0.043046884536743164
50,None,8,1,0.4,0.4,66.988,43.7,35.202,40.67999999999999,41.457,32.979000000000006,38.153999999999996,44.224000000000004,55.068999999999996,47.02299999999999,44.5476,0.04357743263244629
100,10,8,1,0.4,0.4,66.633,43.672000000000004,34.989000000000004,40.968,41.267999999999994,33.13100000000001,37.379999999999995,43.978,54.491,46.367,44.2877,0.08326173305511475
100,30,8,1,0.4,0.4,67.43800000000002,43.144,34.586,40.655,41.628,33.094,38.163,43.637,53.739999999999995,46.666999999999994,44.2752,0.08309759616851807
100,50,8,1,0.4,0.4,67.522,43.73699999999999,34.89,40.706,41.468,33.027,37.81400000000001,43.904,54.30499999999999,46.743,44.4116,0.08351467609405518
100,None,8,1,0.4,0.4,67.84400000000002,43.944,34.767,40.693,40.980000000000004,32.922999999999995,37.900999999999996,43.97299999999999,54.272000000000006,46.53699999999999,44.3834,0.08360042333602906
10,10,2,2,0.4,0.4,68.325,42.723,34.55300000000001,41.86900000000001,40.821,32.174,38.58200000000001,43.349000000000004,52.742999999999995,47.254000000000005,44.23930000000001,0.010946519374847412
10,30,2,2,0.4,0.4,70.107,43.527,35.272000000000006,41.631,40.374,32.721999999999994,36.394999999999996,42.572,52.623000000000005,46.42199999999999,44.1645,0.01117483139038086
10,50,2,2,0.4,0.4,69.037,45.17100000000001,33.628,41.18300000000001,40.971000000000004,33.113,38.07300000000001,41.768,55.23,47.577,44.575100000000006,0.010805492401123046
10,None,2,2,0.4,0.4,69.40599999999999,41.864000000000004,34.024,41.576,40.873,32.958999999999996,37.24499999999999,43.004000000000005,52.013,47.989,44.095299999999995,0.010908739566802978
30,10,2,2,0.4,0.4,66.69200000000001,41.81999999999999,32.702999999999996,38.972,40.283,30.478999999999996,36.241,41.385999999999996,52.048,44.665,42.52890000000001,0.02739604711532593
