n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
30,None,8,2,0.4,0.4,176.97,65.58200000000001,62.882999999999996,52.467,57.476,57.713,57.105000000000004,66.58200000000001,66.27700000000002,58.045,72.11,0.026722114086151123
50,10,8,2,0.4,0.4,175.12599999999998,62.98599999999999,62.025,52.861000000000004,57.181999999999995,57.059000000000005,57.241,67.06300000000002,65.00499999999998,56.11,71.26579999999998,0.04235726833343506
50,30,8,2,0.4,0.4,172.82199999999997,64.60099999999998,63.67100000000001,53.011,56.998000000000005,57.224000000000004,57.141,66.48800000000001,66.412,57.53500000000001,71.5903,0.0437458610534668
50,50,8,2,0.4,0.4,174.605,64.563,62.257000000000005,52.88399999999999,57.176,57.39,56.98900000000001,67.41799999999999,66.439,56.529999999999994,71.62509999999999,0.05029335498809814
50,None,8,2,0.4,0.4,176.495,64.13700000000001,62.611000000000004,52.766999999999996,57.07899999999999,57.247,57.370000000000005,66.692,65.536,57.10799999999999,71.70419999999999,0.047035095691680906
100,10,8,2,0.4,0.4,174.986,64.784,62.63899999999999,52.451,56.8,57.141000000000005,57.199,66.28299999999999,65.47,56.621,71.4374,0.09237877130508423
100,30,8,2,0.4,0.4,176.2,64.437,62.71,52.693000000000005,56.876,57.839,56.939,66.21700000000001,65.663,56.422000000000004,71.59960000000001,0.09620136022567749
100,50,8,2,0.4,0.4,176.505,63.96400000000001,62.61800000000001,52.775999999999996,56.968,56.967000000000006,57.044000000000004,65.662,65.917,56.571000000000005,71.4992,0.08297783851623536
100,None,8,2,0.4,0.4,174.44500000000002,63.338,62.802,52.589999999999996,56.84800000000001,57.69200000000001,57.149000000000015,66.321,65.853,56.477,71.3515,0.09161754369735718
10,10,2,4,0.4,0.4,190.68599999999998,63.64,69.083,56.075,60.06200000000001,61.503,60.711,70.398,70.03999999999999,60.399,76.25969999999998,0.012642338275909423
10,30,2,4,0.4,0.4,179.351,63.931,66.953,55.63799999999999,60.763,62.501,59.961,69.80199999999999,70.233,61.02499999999999,75.0158,0.010306947231292725
10,50,2,4,0.4,0.4,184.669,68.32300000000001,67.403,55.399,60.70700000000001,61.60100000000001,60.477,71.212,71.80799999999999,60.165,76.1764,0.011213855743408203
10,None,2,4,0.4,0.4,175.613,63.362,66.877,55.952,59.70300000000001,60.584,60.68499999999999,70.584,70.834,61.149,74.5343,0.011557235717773437
30,10,2,4,0.4,0.4,177.77,63.175,67.888,54.724000000000004,59.644999999999996,60.687,59.648,69.002,70.068,59.992,74.25989999999999,0.025693347454071046
30,30,2,4,0.4,0.4,175.21800000000002,62.94699999999999,67.983,55.166,60.246,60.598,59.28099999999999,69.04299999999999,68.963,59.705999999999996,73.9151,0.02675542116165161
30,50,2,4,0.4,0.4,172.691,63.956,67.25800000000001,54.62599999999999,60.552,60.14200000000001,59.169999999999995,69.627,69.48499999999999,59.779999999999994,73.7287,0.033464009761810305
30,None,2,4,0.4,0.4,171.996,64.551,67.739,55.11900000000001,60.45399999999999,60.05300000000001,59.903999999999996,68.984,68.23100000000001,59.601,73.66319999999999,0.029388442039489746
50,10,2,4,0.4,0.4,178.90900000000002,63.33,67.38899999999998,54.787,59.94,60.754999999999995,59.32900000000002,68.915,68.87,59.604,74.18280000000001,0.04860121726989746
50,30,2,4,0.4,0.4,178.917,63.95,66.87499999999999,54.826,60.024,60.96500000000001,58.896,69.24199999999999,68.559,59.735,74.1989,0.05550923347473145
50,50,2,4,0.4,0.4,181.444,62.98499999999999,67.21100000000001,54.771,59.51700000000001,60.25300000000001,59.39700000000001,69.393,68.41699999999999,58.57899999999999,74.19669999999999,0.049478504657745365
50,None,2,4,0.4,0.4,178.552,63.6,67.911,54.701,59.548,60.472,58.90500000000001,69.704,67.952,58.602999999999994,73.9948,0.04350624084472656
100,10,2,4,0.4,0.4,177.88299999999998,64.47500000000001,67.296,54.676,59.742999999999995,60.096999999999994,58.85100000000001,69.52099999999999,68.044,58.867000000000004,73.9453,0.0916429853439331
100,30,2,4,0.4,0.4,177.572,63.11,67.022,54.778,59.61900000000001,60.33900000000001,58.95700000000001,69.163,68.429,58.98699999999999,73.7976,0.09800406455993653
100,50,2,4,0.4,0.4,176.027,62.294000000000004,67.55,54.862,59.648,59.951,59.04200000000001,69.24199999999999,68.25,59.108999999999995,73.5975,0.09360247611999511
100,None,2,4,0.4,0.4,176.08199999999997,64.071,67.449,55.016999999999996,59.73299999999999,60.21,58.97700000000001,69.547,69.134,58.556999999999995,73.8777,0.08616727352142334
10,10,4,4,0.4,0.4,180.292,67.128,67.56700000000001,56.34499999999999,60.82899999999999,62.544,59.937,70.227,70.12100000000001,61.09000000000001,75.60799999999999,0.011303138732910157
10,30,4,4,0.4,0.4,180.21200000000002,65.12100000000001,67.211,56.364,62.01300000000001,62.01700000000001,59.962,70.864,69.526,60.293000000000006,75.35830000000001,0.014177227020263672
10,50,4,4,0.4,0.4,184.173,64.377,69.292,55.735,61.06299999999999,61.331999999999994,61.0,69.972,70.453,61.876999999999995,75.92739999999999,0.016083881855010987
10,None,4,4,0.4,0.4,182.124,64.46000000000001,67.09100000000001,56.11800000000001,60.99300000000001,61.338,59.571000000000005,70.554,69.398,60.701,75.2348,0.018404743671417235
